"","closestSp","predVal","lcl_predInt","ucl_predInt"
"Gazza_squamiventralis","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Gazza_rhombea","Acanthopagrus_schlegelii",0.58427902630115,-0.268141520298404,2.42954287309905
"Nuchequula_blochii","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Nuchequula_mannusella","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Nuchequula_gerreoides","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Nuchequula_nuchalis","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Leiognathus_dussumieri","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Leiognathus_daura","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Prognathodes_marcellae","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Prognathodes_aculeatus","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Prognathodes_falcifer","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Prognathodes_aya","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Chaetodon_adiergastos","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Chaetodon_fasciatus","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Chaetodon_lunula","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Chaetodon_vagabundus","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Chaetodon_auriga","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Chaetodon_decussatus","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Chaetodon_semilarvatus","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Chaetodon_oxycephalus","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Chaetodon_ulietensis","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Chaetodon_falcula","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Chaetodon_lineolatus","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Chaetodon_flavirostris","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Chaetodon_collare","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Chaetodon_auripes","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Chaetodon_mesoleucos","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Chaetodon_rafflesii","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Chaetodon_ephippium","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Chaetodon_semeion","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Chaetodon_humeralis","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Chaetodon_ocellatus","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Chaetodon_striatus","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Chaetodon_capistratus","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Chaetodon_selene","Acanthopagrus_schlegelii",0.584278753700945,-0.268141946086453,2.42954368815994
"Chaetodon_melannotus","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Chaetodon_ocellicaudus","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Parachaetodon_ocellatus","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Chaetodon_trifascialis","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Chaetodon_tricinctus","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Chaetodon_rainfordi","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Chaetodon_octofasciatus","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Chaetodon_aureofasciatus","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Chaetodon_bennetti","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Chaetodon_speculum","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Chaetodon_zanzibarensis","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Chaetodon_plebeius","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Chaetodon_larvatus","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Chaetodon_baronessa","Acanthopagrus_schlegelii",0.584279035279129,-0.268141414588962,2.42954241660675
"Chaetodon_austriacus","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Chaetodon_trifasciatus","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Chaetodon_robustus","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Chaetodon_hoefleri","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Chaetodon_reticulatus","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Chaetodon_meyeri","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Chaetodon_ornatissimus","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Chaetodon_interruptus","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Chaetodon_unimaculatus","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Chaetodon_trichrous","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Chaetodon_kleinii","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Chaetodon_blackburnii","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Chaetodon_mertensii","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Chaetodon_madagaskariensis","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Chaetodon_paucifasciatus","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Chaetodon_xanthurus","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Chaetodon_melapterus","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Chaetodon_tinkeri","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Chaetodon_sanctaehelenae","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Chaetodon_miliaris","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Chaetodon_guentheri","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Chaetodon_dolosus","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Chaetodon_sedentarius","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Chaetodon_multicinctus","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Chaetodon_punctatofasciatus","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Chaetodon_guttatissimus","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Chaetodon_pelewensis","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Chaetodon_citrinellus","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Chaetodon_quadrimaculatus","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Chaetodon_fremblii","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Coradion_chrysozonus","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Coradion_altivelis","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Coradion_melanopus","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Chelmon_rostratus","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Chelmon_marginalis","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Chelmon_muelleri","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Chelmonops_curiosus","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Chelmonops_truncatus","Acanthopagrus_schlegelii",0.584279037770631,-0.268141422811671,2.42954246592584
"Amphichaetodon_howensis","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Amphichaetodon_melbae","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Forcipiger_flavissimus","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Forcipiger_longirostris","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Hemitaurichthys_thompsoni","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Hemitaurichthys_polylepis","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Hemitaurichthys_zoster","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Heniochus_pleurotaenia","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Heniochus_varius","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Heniochus_acuminatus","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Heniochus_diphreutes","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Heniochus_monoceros","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Heniochus_singularius","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Heniochus_chrysostomus","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Johnrandallia_nigrirostris","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Centrarchops_chapini","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Dinoperca_petersi","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Luvarus_imperialis","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Naso_caeruleacauda","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Naso_maculatus","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Naso_reticulatus","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Naso_caesius","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Naso_hexacanthus","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Naso_vlamingii","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Naso_brevirostris","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Naso_unicornis","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Naso_elegans","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Naso_lituratus","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Naso_annulatus","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Naso_tonganus","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Naso_tuberosus","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Naso_lopezi","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Naso_mcdadei","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Naso_fageni","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Naso_brachycentron","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Naso_thynnoides","Acanthopagrus_schlegelii",0.584279034663154,-0.268141426584469,2.42954247015172
"Naso_minor","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Zebrasoma_flavescens","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Prionurus_maculatus","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Prionurus_scalprum","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Prionurus_laticlavius","Acanthopagrus_schlegelii",0.584278884443423,-0.268141538040513,2.42954234207138
"Prionurus_microlepidotus","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Ctenochaetus_strigosus","Acanthopagrus_schlegelii",0.58427905031147,-0.268141371123971,2.42954227800869
"Acanthurus_xanthopterus","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Acanthurus_pyroferus","Acanthopagrus_schlegelii",0.584278992388038,-0.268141584668489,2.4295430279163
"Acanthurus_triostegus","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Acanthurus_bahianus","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Acanthurus_chirurgus","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Acanthurus_nigrofuscus","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Acanthurus_nigroris","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Acanthurus_coeruleus","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Acanthurus_guttatus","Acanthopagrus_schlegelii",0.58427902474071,-0.268141416123564,2.42954237817226
"Ctenochaetus_cyanocheilus","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Acanthurus_nubilus","Acanthopagrus_schlegelii",0.584279018117095,-0.268141410636459,2.42954232378256
"Ctenochaetus_hawaiiensis","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Ctenochaetus_striatus","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Acanthurus_japonicus","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Acanthurus_nigricans","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Ctenochaetus_binotatus","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Acanthurus_mata","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Acanthurus_blochii","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Acanthurus_thompsoni","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Acanthurus_olivaceus","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Acanthurus_dussumieri","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Zebrasoma_scopas","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Zebrasoma_velifer","Acanthopagrus_schlegelii",0.584279052105078,-0.268141375818534,2.42954230777312
"Paracanthurus_hepatus","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Zanclus_cornutus","Acanthopagrus_schlegelii",0.584279052105079,-0.268141375818533,2.42954230777312
"Liopropoma_eukrines","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Liopropoma_carmabi","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Cephalopholis_leopardus","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Cephalopholis_taeniops","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Cephalopholis_miniata","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Cephalopholis_sonnerati","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Cephalopholis_urodeta","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Cephalopholis_fulva","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Paranthias_colonus","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Paranthias_furcifer","Anoplopoma_fimbria",0.703967986490894,-0.212611200238372,2.68751358904881
"Aethaloperca_rogaa","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Cephalopholis_formosa","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Cephalopholis_cyanostigma","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Cephalopholis_boenak","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Cephalopholis_cruentata","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Cephalopholis_panamensis","Anoplopoma_fimbria",0.703967948796809,-0.212611240187949,2.68751361299578
"Cephalopholis_nigri","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Hyporthodus_flavolimbatus","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_daemelii","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_morrhua","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Cromileptes_altivelis","Anoplopoma_fimbria",0.703967912367293,-0.212611454304446,2.68751445807798
"Epinephelus_andersoni","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_polyphekadion","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_ongus","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_corallicola","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_coeruleopunctatus","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_bruneus","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_itajara","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_lanceolatus","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_maculatus","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_tauvina","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_rivulatus","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_coioides","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_malabaricus","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_tukula","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_latifasciatus","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Anyperodon_leucogrammicus","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_howlandi","Anoplopoma_fimbria",0.703967987200577,-0.21261126448712,2.68751389301135
"Epinephelus_striatus","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_spilotoceps","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_hexagonatus","Anoplopoma_fimbria",0.70396796651646,-0.212611271399174,2.68751383585807
"Epinephelus_fuscoguttatus","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_aeneus","Anoplopoma_fimbria",0.703967987348845,-0.212611312033755,2.6875141163244
"Epinephelus_caninus","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_goreensis","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Mycteroperca_bonaci","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Mycteroperca_venenosa","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Triso_dermopterus","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Mycteroperca_jordani","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Mycteroperca_tigris","Anoplopoma_fimbria",0.703967988907672,-0.212611253825443,2.68751385046894
"Mycteroperca_rosacea","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Mycteroperca_olfax","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Mycteroperca_interstitialis","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Mycteroperca_phenax","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Mycteroperca_xenarcha","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_guttatus","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_amblycephalus","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_epistictus","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_radiatus","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Mycteroperca_prionura","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_albomarginatus","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_marginatus","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Mycteroperca_fusca","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Mycteroperca_acutirostris","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Mycteroperca_rubra","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_costae","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Mycteroperca_microlepis","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_multinotatus","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_miliaris","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_areolatus","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_undulosus","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_flavocaeruleus","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_cyanopodus","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_bleekeri","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_analogus","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_clippertonensis","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_labriformis","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_adscensionis","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_chlorostigma","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_fasciatomaculosus","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_awoara","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_akaara","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_retouti","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_diacanthus","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_stictus","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_sexfasciatus","Anoplopoma_fimbria",0.703967987751127,-0.212611269392576,2.68751391836754
"Epinephelus_undulatostriatus","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_morio","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_fasciatus","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_melanostigma","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_merra","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_quoyanus","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_macrospilos","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_trimaculatus","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_longispinis","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Hyporthodus_acanthistius","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Hyporthodus_exsul","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Hyporthodus_nigritus","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Hyporthodus_niveatus","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Hyporthodus_ergastularius","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Hyporthodus_quernus","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Hyporthodus_octofasciatus","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_cifuentesi","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Epinephelus_drummondhayi","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Dermatolepis_dermatolepis","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Alphestes_afer","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Alphestes_immaculatus","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Alphestes_multiguttatus","Anoplopoma_fimbria",0.703967970790687,-0.212611252921379,2.687513767822
"Dermatolepis_inermis","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
"Dermatolepis_striolata","Anoplopoma_fimbria",0.703967991109165,-0.21261123025064,2.68751374959137
